scene_id,timestamp,cup_id,x,y,hand_distance,last_touched_time,touch_count,moved_recently,distance_to_tray,user_present,user_absent_time,label,source_file
195,1779169809.02,0,0.5633,0.5667,0.2166,11.184,236,0,0.3721,1,0.0,ASK,interaction_clutter.csv
195,1779169809.02,1,0.893,0.5139,0.0719,0.0,315,0,0.5029,1,0.0,WAIT,interaction_clutter.csv
195,1779169809.02,2,0.6758,0.5236,0.1178,0.0,465,0,0.3683,1,0.0,WAIT,interaction_clutter.csv
196,1779169809.595,0,0.5633,0.5667,999.0,11.759,236,0,0.3721,1,0.0,ASK,interaction_clutter.csv
196,1779169809.595,1,0.8992,0.5139,999.0,0.286,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
196,1779169809.595,2,0.6758,0.525,999.0,0.143,468,0,0.3695,1,0.0,ASK,interaction_clutter.csv
197,1779169810.15,0,0.5633,0.5667,999.0,12.314,236,0,0.3721,1,0.0,ASK,interaction_clutter.csv
197,1779169810.15,1,0.8992,0.5139,999.0,0.841,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
197,1779169810.15,2,0.6758,0.5236,999.0,0.698,468,0,0.3683,1,0.0,ASK,interaction_clutter.csv
198,1779169810.731,0,0.5633,0.5667,999.0,12.895,236,0,0.3721,1,0.0,ASK,interaction_clutter.csv
198,1779169810.731,1,0.8992,0.5139,999.0,1.421,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
198,1779169810.731,2,0.6758,0.5236,999.0,1.278,468,0,0.3683,1,0.0,ASK,interaction_clutter.csv
199,1779169811.292,0,0.5633,0.5667,999.0,13.456,236,0,0.3721,1,0.0,ASK,interaction_clutter.csv
199,1779169811.292,1,0.8992,0.5139,999.0,1.983,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
199,1779169811.292,2,0.6758,0.5236,999.0,1.84,468,0,0.3683,1,0.0,ASK,interaction_clutter.csv
200,1779169811.851,0,0.5633,0.5667,999.0,14.015,236,0,0.3721,1,0.0,ASK,interaction_clutter.csv
200,1779169811.851,1,0.8992,0.5139,999.0,2.542,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
200,1779169811.851,2,0.6758,0.5236,999.0,2.399,468,0,0.3683,1,0.0,ASK,interaction_clutter.csv
201,1779169812.429,0,0.5633,0.5667,999.0,14.593,236,0,0.3721,1,0.0,ASK,interaction_clutter.csv
201,1779169812.429,1,0.8992,0.5139,999.0,3.12,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
201,1779169812.429,2,0.675,0.5236,999.0,2.977,468,0,0.3679,1,0.0,ASK,interaction_clutter.csv
202,1779169812.989,0,0.5633,0.5667,999.0,15.153,236,0,0.3721,1,0.0,ASK,interaction_clutter.csv
202,1779169812.989,1,0.8992,0.5139,999.0,3.68,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
202,1779169812.989,2,0.6758,0.5236,999.0,3.537,468,0,0.3683,1,0.0,ASK,interaction_clutter.csv
203,1779169813.564,0,0.5633,0.5667,999.0,15.728,236,0,0.3721,1,0.0,ASK,interaction_clutter.csv
203,1779169813.564,1,0.8992,0.5139,999.0,4.255,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
203,1779169813.564,2,0.6758,0.5236,999.0,4.112,468,0,0.3683,1,0.0,ASK,interaction_clutter.csv
204,1779169814.124,0,0.5633,0.5667,999.0,16.288,236,0,0.3721,1,0.0,ASK,interaction_clutter.csv
204,1779169814.124,1,0.8992,0.5139,999.0,4.815,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
204,1779169814.124,2,0.6758,0.5236,999.0,4.672,468,0,0.3683,1,0.0,ASK,interaction_clutter.csv
205,1779169814.699,0,0.5633,0.5667,999.0,16.863,236,0,0.3721,1,0.0,ASK,interaction_clutter.csv
205,1779169814.699,1,0.8992,0.5139,999.0,5.39,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
205,1779169814.699,2,0.6758,0.5236,999.0,5.247,468,0,0.3683,1,0.0,ASK,interaction_clutter.csv
206,1779169815.261,0,0.5633,0.5667,999.0,17.425,236,0,0.3721,1,0.0,ASK,interaction_clutter.csv
206,1779169815.261,1,0.8992,0.5139,999.0,5.952,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
206,1779169815.261,2,0.6758,0.5236,999.0,5.809,468,0,0.3683,1,0.0,ASK,interaction_clutter.csv
207,1779169815.821,0,0.5633,0.5667,0.0923,0.0,239,0,0.3721,1,0.0,WAIT,interaction_clutter.csv
207,1779169815.821,1,0.8992,0.5139,0.3812,6.512,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
207,1779169815.821,2,0.6758,0.5236,0.191,6.369,468,0,0.3683,1,0.0,ASK,interaction_clutter.csv
208,1779169816.396,0,0.5633,0.5667,0.095,0.0,243,0,0.3721,1,0.0,WAIT,interaction_clutter.csv
208,1779169816.396,1,0.8992,0.5139,0.3836,7.087,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
208,1779169816.396,2,0.6758,0.5236,0.1936,6.944,468,0,0.3683,1,0.0,ASK,interaction_clutter.csv
209,1779169816.956,0,0.5633,0.5667,0.0944,0.0,247,0,0.3721,1,0.0,WAIT,interaction_clutter.csv
209,1779169816.956,1,0.8992,0.5139,0.3833,7.647,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
209,1779169816.956,2,0.6758,0.5236,0.1932,7.504,468,0,0.3683,1,0.0,ASK,interaction_clutter.csv
210,1779169817.531,0,0.5633,0.5667,0.0953,0.0,251,0,0.3721,1,0.0,WAIT,interaction_clutter.csv
210,1779169817.531,1,0.8992,0.5139,0.3841,8.222,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
210,1779169817.531,2,0.6758,0.5236,0.194,8.079,468,0,0.3683,1,0.0,ASK,interaction_clutter.csv
211,1779169818.092,0,0.5633,0.5667,0.095,0.0,255,0,0.3721,1,0.0,WAIT,interaction_clutter.csv
211,1779169818.092,1,0.8992,0.5139,0.384,8.783,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
211,1779169818.092,2,0.6758,0.5236,0.1938,8.64,468,0,0.3683,1,0.0,ASK,interaction_clutter.csv
212,1779169818.651,0,0.5633,0.5667,0.0956,0.0,259,0,0.3721,1,0.0,WAIT,interaction_clutter.csv
212,1779169818.651,1,0.8992,0.5139,0.3847,9.342,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
212,1779169818.651,2,0.6758,0.5236,0.1944,9.199,468,0,0.3683,1,0.0,ASK,interaction_clutter.csv
213,1779169819.228,0,0.5633,0.5667,0.1084,0.0,263,0,0.3721,1,0.0,WAIT,interaction_clutter.csv
213,1779169819.228,1,0.8992,0.5139,0.4021,9.919,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
213,1779169819.228,2,0.675,0.5236,0.2079,9.775,468,0,0.3679,1,0.0,ASK,interaction_clutter.csv
214,1779169819.787,0,0.5633,0.5653,0.0957,0.0,266,0,0.3707,1,0.0,WAIT,interaction_clutter.csv
214,1779169819.787,1,0.8992,0.5139,0.2829,10.478,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
214,1779169819.787,2,0.675,0.5236,0.1079,0.0,469,0,0.3679,1,0.0,WAIT,interaction_clutter.csv
215,1779169820.365,0,0.5633,0.5667,0.1031,0.0,270,0,0.3721,1,0.0,WAIT,interaction_clutter.csv
215,1779169820.365,1,0.8992,0.5139,0.2273,11.056,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
215,1779169820.365,2,0.6836,0.4597,0.0408,0.0,473,1,0.3181,1,0.0,WAIT,interaction_clutter.csv
216,1779169820.924,0,0.5633,0.5667,0.1563,0.416,271,0,0.3721,1,0.0,ASK,interaction_clutter.csv
216,1779169820.924,1,0.8992,0.5139,0.3364,11.615,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
216,1779169820.924,2,0.3609,0.9361,0.3719,0.293,475,0,0.7491,1,0.0,ASK,interaction_clutter.csv
217,1779169821.499,0,0.5633,0.5667,0.1835,0.991,271,0,0.3721,1,0.0,ASK,interaction_clutter.csv
217,1779169821.499,1,0.8992,0.5139,0.3542,12.19,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
217,1779169821.499,2,0.3602,0.9319,0.3915,0.868,475,0,0.7452,1,0.0,ASK,interaction_clutter.csv
218,1779169822.061,0,0.5633,0.5667,0.1783,1.553,271,0,0.3721,1,0.0,ASK,interaction_clutter.csv
218,1779169822.061,1,0.8992,0.5139,0.3432,12.752,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
218,1779169822.061,2,0.3609,0.9306,0.391,1.429,475,0,0.7437,1,0.0,ASK,interaction_clutter.csv
219,1779169822.62,0,0.5633,0.5667,0.1151,0.0,272,0,0.3721,1,0.0,WAIT,interaction_clutter.csv
219,1779169822.62,1,0.8992,0.5139,0.2064,13.311,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
219,1779169822.62,2,0.3602,0.9361,0.3676,1.989,475,0,0.7493,1,0.0,ASK,interaction_clutter.csv
220,1779169823.19,0,0.5633,0.5653,0.0947,0.0,276,0,0.3707,1,0.0,WAIT,interaction_clutter.csv
220,1779169823.19,1,0.8992,0.5139,0.2052,13.881,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
220,1779169823.19,2,0.707,0.5153,0.039,0.0,476,1,0.3772,1,0.0,WAIT,interaction_clutter.csv
221,1779169823.756,0,0.5633,0.5653,0.0497,0.0,279,0,0.3707,1,0.0,WAIT,interaction_clutter.csv
221,1779169823.756,1,0.8992,0.5139,0.2443,14.447,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
221,1779169823.756,2,0.7039,0.5139,0.0767,0.0,479,0,0.3743,1,0.0,WAIT,interaction_clutter.csv
222,1779169824.332,0,0.5633,0.5667,0.0491,0.0,283,0,0.3721,1,0.0,WAIT,interaction_clutter.csv
222,1779169824.332,1,0.8992,0.5139,0.2448,15.023,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
222,1779169824.332,2,0.7039,0.5139,0.0769,0.0,483,0,0.3743,1,0.0,WAIT,interaction_clutter.csv
223,1779169824.892,0,0.5633,0.5653,0.0477,0.0,287,0,0.3707,1,0.0,WAIT,interaction_clutter.csv
223,1779169824.892,1,0.9,0.5139,0.2468,15.583,317,0,0.5085,1,0.0,ASK,interaction_clutter.csv
223,1779169824.892,2,0.7039,0.5139,0.0782,0.0,487,0,0.3743,1,0.0,WAIT,interaction_clutter.csv
224,1779169825.463,0,0.5633,0.5667,999.0,0.426,288,0,0.3721,1,0.0,ASK,interaction_clutter.csv
224,1779169825.463,1,0.8992,0.5139,999.0,16.154,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
224,1779169825.463,2,0.7039,0.5139,999.0,0.426,488,0,0.3743,1,0.0,ASK,interaction_clutter.csv
225,1779169826.028,0,0.5633,0.5653,0.2846,0.991,288,0,0.3707,1,0.0,ASK,interaction_clutter.csv
225,1779169826.028,1,0.8992,0.5139,0.5416,16.719,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
225,1779169826.028,2,0.7039,0.5139,0.3942,0.991,488,0,0.3743,1,0.0,ASK,interaction_clutter.csv
226,1779169826.588,0,0.5633,0.5667,0.2831,1.551,288,0,0.3721,1,0.0,ASK,interaction_clutter.csv
226,1779169826.588,1,0.8992,0.5139,0.5423,17.279,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
226,1779169826.588,2,0.7039,0.5139,0.3941,1.551,488,0,0.3743,1,0.0,ASK,interaction_clutter.csv
227,1779169827.164,0,0.5633,0.5667,999.0,2.127,288,0,0.3721,1,0.0,ASK,interaction_clutter.csv
227,1779169827.164,1,0.8992,0.5139,999.0,17.855,317,0,0.5078,1,0.0,ASK,interaction_clutter.csv
227,1779169827.164,2,0.7039,0.5139,999.0,2.127,488,0,0.3743,1,0.0,ASK,interaction_clutter.csv
228,1779169827.724,0,0.5633,0.5667,0.2421,2.687,288,0,0.3721,1,0.0,ASK,interaction_clutter.csv
228,1779169827.724,1,0.8992,0.5139,0.0721,0.0,318,0,0.5078,1,0.0,WAIT,interaction_clutter.csv
228,1779169827.724,2,0.7047,0.5153,0.117,0.0,490,0,0.3759,1,0.0,WAIT,interaction_clutter.csv
229,1779169828.3,0,0.5641,0.5667,0.2635,3.263,288,0,0.3722,1,0.0,ASK,interaction_clutter.csv
229,1779169828.3,1,0.9016,0.5111,0.0372,0.0,322,0,0.508,1,0.0,WAIT,interaction_clutter.csv
229,1779169828.3,2,0.7047,0.5153,0.1386,0.576,490,0,0.3759,1,0.0,ASK,interaction_clutter.csv
230,1779169828.86,0,0.5641,0.5667,0.2635,3.824,288,0,0.3722,1,0.0,ASK,interaction_clutter.csv
230,1779169828.86,1,0.8984,0.5,0.0348,0.0,326,0,0.4988,1,0.0,WAIT,interaction_clutter.csv
230,1779169828.86,2,0.7047,0.5167,0.1386,1.137,490,0,0.3771,1,0.0,ASK,interaction_clutter.csv
231,1779169829.433,0,0.5641,0.5667,0.2622,4.396,288,0,0.3722,1,0.0,ASK,interaction_clutter.csv
231,1779169829.433,1,0.8977,0.5014,0.0357,0.0,330,0,0.499,1,0.0,WAIT,interaction_clutter.csv
231,1779169829.433,2,0.7047,0.5153,0.1371,1.71,490,0,0.3759,1,0.0,ASK,interaction_clutter.csv
232,1779169829.994,0,0.5641,0.5667,0.2622,4.958,288,0,0.3722,1,0.0,ASK,interaction_clutter.csv
232,1779169829.994,1,0.8977,0.5014,0.0357,0.0,334,0,0.499,1,0.0,WAIT,interaction_clutter.csv
232,1779169829.994,2,0.7047,0.5153,0.1371,2.271,490,0,0.3759,1,0.0,ASK,interaction_clutter.csv
233,1779169830.555,0,0.5641,0.5667,0.2622,5.518,288,0,0.3722,1,0.0,ASK,interaction_clutter.csv
233,1779169830.555,1,0.8977,0.5014,0.0357,0.0,338,0,0.499,1,0.0,WAIT,interaction_clutter.csv
233,1779169830.555,2,0.7047,0.5167,0.1372,2.831,490,0,0.3771,1,0.0,ASK,interaction_clutter.csv
234,1779169831.132,0,0.5641,0.5667,0.2622,6.095,288,0,0.3722,1,0.0,ASK,interaction_clutter.csv
234,1779169831.132,1,0.8977,0.5014,0.0357,0.0,342,0,0.499,1,0.0,WAIT,interaction_clutter.csv
234,1779169831.132,2,0.7047,0.5153,0.1371,3.408,490,0,0.3759,1,0.0,ASK,interaction_clutter.csv
235,1779169831.692,0,0.5641,0.5667,0.2622,6.655,288,0,0.3722,1,0.0,ASK,interaction_clutter.csv
235,1779169831.692,1,0.8977,0.5,0.0354,0.0,346,0,0.4981,1,0.0,WAIT,interaction_clutter.csv
235,1779169831.692,2,0.7047,0.5153,0.1371,3.968,490,0,0.3759,1,0.0,ASK,interaction_clutter.csv
236,1779169832.267,0,0.5633,0.5667,0.2487,7.23,288,0,0.3721,1,0.0,ASK,interaction_clutter.csv
236,1779169832.267,1,0.8773,0.4639,0.0345,0.0,350,0,0.4605,1,0.0,WAIT,interaction_clutter.csv
236,1779169832.267,2,0.7047,0.5153,0.1232,4.543,490,0,0.3759,1,0.0,ASK,interaction_clutter.csv
237,1779169832.828,0,0.5633,0.5667,0.1825,7.791,288,0,0.3721,1,0.0,ASK,interaction_clutter.csv
237,1779169832.828,1,0.7812,0.4611,0.0257,0.0,354,0,0.3838,1,0.0,WAIT,interaction_clutter.csv
237,1779169832.828,2,0.7047,0.5167,0.0631,0.0,494,0,0.3771,1,0.0,WAIT,interaction_clutter.csv
238,1779169833.404,0,0.5633,0.5667,0.1721,8.368,288,0,0.3721,1,0.0,ASK,interaction_clutter.csv
238,1779169833.404,1,0.7836,0.4639,0.0309,0.0,358,0,0.3874,1,0.0,WAIT,interaction_clutter.csv
238,1779169833.404,2,0.7055,0.5167,0.0507,0.0,498,0,0.3775,1,0.0,WAIT,interaction_clutter.csv
239,1779169833.963,0,0.5633,0.5667,0.1684,8.927,288,0,0.3721,1,0.0,ASK,interaction_clutter.csv
239,1779169833.963,1,0.7836,0.4625,0.0329,0.0,362,0,0.3864,1,0.0,WAIT,interaction_clutter.csv
239,1779169833.963,2,0.7047,0.5167,0.0469,0.0,502,0,0.3771,1,0.0,WAIT,interaction_clutter.csv
240,1779169834.523,0,0.5633,0.5667,999.0,9.486,288,0,0.3721,1,0.0,ASK,interaction_clutter.csv
240,1779169834.523,1,0.7836,0.4611,999.0,0.276,364,0,0.3855,1,0.0,ASK,interaction_clutter.csv
240,1779169834.523,2,0.7039,0.5139,999.0,0.276,504,0,0.3743,1,0.0,ASK,interaction_clutter.csv
241,1779169835.101,0,0.5641,0.5667,0.2774,10.064,288,0,0.3722,1,0.0,ASK,interaction_clutter.csv
241,1779169835.101,1,0.7836,0.4625,0.4718,0.855,364,0,0.3864,1,0.0,ASK,interaction_clutter.csv
241,1779169835.101,2,0.7039,0.5139,0.3981,0.855,504,0,0.3743,1,0.0,ASK,interaction_clutter.csv
242,1779169835.66,0,0.5633,0.5667,999.0,10.624,288,0,0.3721,1,0.144,ASK,interaction_clutter.csv
242,1779169835.66,1,0.7836,0.4611,999.0,1.414,364,0,0.3855,1,0.144,ASK,interaction_clutter.csv
242,1779169835.66,2,0.7039,0.5139,999.0,1.414,504,0,0.3743,1,0.144,ASK,interaction_clutter.csv
243,1779169836.235,0,0.5633,0.5667,999.0,11.198,288,0,0.3721,1,0.719,ASK,interaction_clutter.csv
243,1779169836.235,1,0.7836,0.4625,999.0,1.989,364,0,0.3864,1,0.719,ASK,interaction_clutter.csv
243,1779169836.235,2,0.7039,0.5139,999.0,1.989,504,0,0.3743,1,0.719,ASK,interaction_clutter.csv
244,1779169836.796,0,0.5633,0.5667,999.0,11.76,288,0,0.3721,1,1.28,ASK,interaction_clutter.csv
244,1779169836.796,1,0.7836,0.4611,999.0,2.55,364,0,0.3855,1,1.28,ASK,interaction_clutter.csv
244,1779169836.796,2,0.7039,0.5139,999.0,2.55,504,0,0.3743,1,1.28,ASK,interaction_clutter.csv
245,1779169837.356,0,0.5633,0.5667,999.0,12.319,288,0,0.3721,1,1.84,ASK,interaction_clutter.csv
245,1779169837.356,1,0.7836,0.4625,999.0,3.109,364,0,0.3864,1,1.84,ASK,interaction_clutter.csv
245,1779169837.356,2,0.7039,0.5139,999.0,3.109,504,0,0.3743,1,1.84,ASK,interaction_clutter.csv
246,1779169837.932,0,0.5633,0.5667,999.0,12.895,288,0,0.3721,1,2.416,ASK,interaction_clutter.csv
246,1779169837.932,1,0.7836,0.4611,999.0,3.685,364,0,0.3855,1,2.416,ASK,interaction_clutter.csv
246,1779169837.932,2,0.7039,0.5139,999.0,3.685,504,0,0.3743,1,2.416,ASK,interaction_clutter.csv
247,1779169838.493,0,0.5633,0.5667,999.0,13.456,288,0,0.3721,1,2.977,ASK,interaction_clutter.csv
247,1779169838.493,1,0.7836,0.4611,999.0,4.246,364,0,0.3855,1,2.977,ASK,interaction_clutter.csv
247,1779169838.493,2,0.7039,0.5139,999.0,4.246,504,0,0.3743,1,2.977,ASK,interaction_clutter.csv
248,1779169839.067,0,0.5633,0.5667,999.0,14.03,288,0,0.3721,1,3.551,ASK,interaction_clutter.csv
248,1779169839.067,1,0.7836,0.4625,999.0,4.821,364,0,0.3864,1,3.551,ASK,interaction_clutter.csv
248,1779169839.067,2,0.7039,0.5139,999.0,4.821,504,0,0.3743,1,3.551,ASK,interaction_clutter.csv
249,1779169839.629,0,0.5633,0.5667,999.0,14.592,288,0,0.3721,1,4.113,ASK,interaction_clutter.csv
249,1779169839.629,1,0.7836,0.4625,999.0,5.382,364,0,0.3864,1,4.113,ASK,interaction_clutter.csv
249,1779169839.629,2,0.7039,0.5139,999.0,5.382,504,0,0.3743,1,4.113,ASK,interaction_clutter.csv
250,1779169840.203,0,0.5633,0.5667,999.0,15.166,288,0,0.3721,1,4.687,ASK,interaction_clutter.csv
250,1779169840.203,1,0.7836,0.4611,999.0,5.956,364,0,0.3855,1,4.687,ASK,interaction_clutter.csv
250,1779169840.203,2,0.7039,0.5139,999.0,5.956,504,0,0.3743,1,4.687,ASK,interaction_clutter.csv
251,1779169840.764,0,0.5633,0.5667,999.0,15.728,288,0,0.3721,1,5.248,ASK,interaction_clutter.csv
251,1779169840.764,1,0.7836,0.4611,999.0,6.518,364,0,0.3855,1,5.248,ASK,interaction_clutter.csv
251,1779169840.764,2,0.7039,0.5139,999.0,6.518,504,0,0.3743,1,5.248,ASK,interaction_clutter.csv
252,1779169841.325,0,0.5633,0.5667,999.0,16.288,288,0,0.3721,1,5.809,ASK,interaction_clutter.csv
252,1779169841.325,1,0.7836,0.4611,999.0,7.078,364,0,0.3855,1,5.809,ASK,interaction_clutter.csv
252,1779169841.325,2,0.7039,0.5139,999.0,7.078,504,0,0.3743,1,5.809,ASK,interaction_clutter.csv
253,1779169841.9,0,0.5633,0.5667,999.0,16.863,288,0,0.3721,1,6.384,ASK,interaction_clutter.csv
253,1779169841.9,1,0.7836,0.4611,999.0,7.653,364,0,0.3855,1,6.384,ASK,interaction_clutter.csv
253,1779169841.9,2,0.7039,0.5139,999.0,7.653,504,0,0.3743,1,6.384,ASK,interaction_clutter.csv
254,1779169842.46,0,0.5633,0.5667,999.0,17.423,288,0,0.3721,1,6.944,ASK,interaction_clutter.csv
254,1779169842.46,1,0.7836,0.4625,999.0,8.213,364,0,0.3864,1,6.944,ASK,interaction_clutter.csv
254,1779169842.46,2,0.7039,0.5139,999.0,8.213,504,0,0.3743,1,6.944,ASK,interaction_clutter.csv
255,1779169843.038,0,0.5633,0.5667,999.0,18.001,288,0,0.3721,1,7.522,ASK,interaction_clutter.csv
255,1779169843.038,1,0.7836,0.4611,999.0,8.791,364,0,0.3855,1,7.522,ASK,interaction_clutter.csv
255,1779169843.038,2,0.7039,0.5139,999.0,8.791,504,0,0.3743,1,7.522,ASK,interaction_clutter.csv
256,1779169843.596,0,0.5633,0.5667,999.0,18.559,288,0,0.3721,1,8.08,ASK,interaction_clutter.csv
256,1779169843.596,1,0.7836,0.4625,999.0,9.349,364,0,0.3864,1,8.08,ASK,interaction_clutter.csv
256,1779169843.596,2,0.7039,0.5139,999.0,9.349,504,0,0.3743,1,8.08,ASK,interaction_clutter.csv
257,1779169844.172,0,0.5633,0.5667,999.0,19.135,288,0,0.3721,1,8.656,ASK,interaction_clutter.csv
257,1779169844.172,1,0.7836,0.4611,999.0,9.925,364,0,0.3855,1,8.656,ASK,interaction_clutter.csv
257,1779169844.172,2,0.7039,0.5139,999.0,9.925,504,0,0.3743,1,8.656,ASK,interaction_clutter.csv
258,1779169844.731,0,0.5633,0.5667,999.0,19.694,288,0,0.3721,1,0.287,ASK,interaction_clutter.csv
258,1779169844.731,1,0.7836,0.4625,999.0,10.484,364,0,0.3864,1,0.287,ASK,interaction_clutter.csv
258,1779169844.731,2,0.7039,0.5139,999.0,10.484,504,0,0.3743,1,0.287,ASK,interaction_clutter.csv
259,1779169845.288,0,0.5633,0.5653,0.1414,20.251,288,0,0.3707,1,0.0,ASK,interaction_clutter.csv
259,1779169845.288,1,0.7836,0.4611,0.3396,11.041,364,0,0.3855,1,0.0,ASK,interaction_clutter.csv
259,1779169845.288,2,0.7039,0.5139,0.2656,11.041,504,0,0.3743,1,0.0,ASK,interaction_clutter.csv
260,1779169845.868,0,0.5633,0.5667,0.1411,20.831,288,0,0.3721,1,0.0,ASK,interaction_clutter.csv
260,1779169845.868,1,0.7836,0.4625,0.3394,11.621,364,0,0.3864,1,0.0,ASK,interaction_clutter.csv
260,1779169845.868,2,0.7047,0.5153,0.2661,11.621,504,0,0.3759,1,0.0,ASK,interaction_clutter.csv
